# Depth (nm)	315.0 nm	325.0 nm	335.0 nm	345.0 nm	355.0 nm	365.0 nm	375.0 nm	385.0 nm	395.0 nm	405.0 nm	415.0 nm	425.0 nm	435.0 nm	445.0 nm	455.0 nm	465.0 nm	475.0 nm	485.0 nm	495.0 nm	505.0 nm	515.0 nm	525.0 nm	535.0 nm	545.0 nm	555.0 nm	565.0 nm	575.0 nm	585.0 nm	595.0 nm	605.0 nm	615.0 nm	625.0 nm	635.0 nm	645.0 nm	655.0 nm	665.0 nm	675.0 nm	685.0 nm	695.0 nm	705.0 nm	715.0 nm	725.0 nm	735.0 nm	745.0 nm	755.0 nm	765.0 nm	775.0 nm	785.0 nm	795.0 nm	805.0 nm	815.0 nm	825.0 nm	835.0 nm	845.0 nm
501.000000	14.417480	14.546997	10.044312	9.134644	18.774048	99.429199	686.419312	4425.206299	31370.817383	164426.745972	464547.544434	914772.255615	1598035.710083	2846873.044189	4365845.222778	6446485.762451	10300880.749023	16955652.693970	31699707.293091	59061034.560181	106709598.688232	198434405.583130	339104340.408936	528465942.536133	766650796.006470	1025821753.028198	1289764475.064819	1551919714.910278	1747886462.659912	1961811017.045044	2070975627.275024	2101374131.790771	2162925959.683105	2162517187.357666	2083148174.370605	2149354379.612305	2142711147.400635	1949847890.885864	1943814277.406616	2005326423.619751	1870002731.239014	1737179003.202637	1919597493.073486	1903063167.380493	1381613231.444702	369465138.507202	233225162.385498	58861041.078003	11960393.710571	2320962.301392	386033.797974	61976.171265	10359.346924	1633.261963
502.000000	13.844360	13.929443	9.596313	8.718872	17.942139	95.354492	661.260254	4282.870239	30490.592163	160303.310425	454121.763428	896371.468018	1569204.147705	2799855.511475	4300711.577393	6364037.270508	10199527.366089	16852759.836670	31636413.848267	59141050.181763	107076987.664429	199265484.278442	340342531.702271	529574760.412109	766562546.921875	1022991645.052002	1282570428.766357	1538901053.300781	1728295289.032959	1934631824.136353	2037116664.924683	2062148277.431274	2117838184.877319	2113196505.811523	2031862435.888428	2092887490.808960	2083234334.403320	1893125286.251099	1884708681.528320	1941914792.577026	1808651753.778564	1677766352.677246	1850813616.670776	1830993482.944092	1325968696.104370	353507515.441528	222800191.984985	56159524.200317	11407882.261597	2215404.283569	369012.291870	59376.241699	9953.364136	1574.551025
503.000000	13.294312	13.338379	9.168579	8.322510	17.147583	91.451416	637.068115	4145.479858	29638.119507	156301.823608	443994.183350	878481.237427	1541114.946899	2753965.684570	4237086.892334	6283449.810303	10100251.808838	16750956.668823	31568769.662476	59198945.599609	107379502.693237	199934190.195190	341248236.970459	530107417.036865	765594739.726685	1018970715.236572	1273908414.626587	1524192358.422485	1706924231.887207	1905618782.843384	2001514747.576172	2021361760.860474	2071369406.266235	2062719259.350220	1979681610.962036	2035721910.396118	2023278453.717407	1836155641.325806	1825551530.967651	1878638779.575806	1747595746.582764	1618799411.569458	1782722989.784546	1759838805.887207	1271181485.083618	337854688.261353	212607200.350708	53531563.363892	10874109.922363	2114145.909790	352795.606079	56918.718750	9573.045166	1520.120605
504.000000	12.766479	12.772949	8.760132	7.944458	16.389160	87.712646	613.803955	4012.846558	28812.362793	152417.669556	434152.575806	861076.719238	1513723.113525	2709121.773682	4174838.116455	6204502.741821	10002639.777588	16649429.675537	31495036.465454	59231326.291626	107611267.053101	200431010.698730	341808736.110352	530050615.204346	763737726.400146	1013758529.731445	1263792022.314819	1507824610.397949	1683822541.743408	1874840331.569702	1964253530.391968	1979108797.860352	2023624396.093994	2011196216.313110	1926716948.043945	1977976014.040405	1962964240.845581	1779050770.999512	1766456104.980469	1815617109.745972	1686947487.942261	1560385865.001953	1715449326.968140	1689728420.972900	1217351245.723877	322534871.242676	202664190.890503	50981616.338135	10359933.858398	2017341.949829	337407.555176	54607.077271	9218.908203	1470.044556
505.000000	12.259888	12.231567	8.369995	7.583496	15.664551	84.130737	591.429688	3884.786133	28012.303223	148646.283691	424584.772583	844133.189453	1486984.126831	2665243.177002	4113834.289917	6126979.103149	9906285.008179	16547385.630249	31413535.008789	59234954.016602	107766764.613770	200747220.595581	342012776.922363	529393413.251343	760985221.154053	1007358926.933838	1252239799.438721	1489834178.440918	1659044828.745850	1842370136.173950	1925421376.272217	1935487601.325195	1974711276.071899	1958740799.302734	1873081627.921265	1919769577.615234	1902413292.348633	1721922837.692139	1707535605.053589	1752968036.689941	1626818980.358765	1502632344.336670	1649114795.834717	1620789652.062134	1164575848.910767	307575674.140991	192988724.387817	48514008.559448	9866179.788086	1925140.368530	322870.735718	52444.584717	8891.436279	1424.386230
506.000000	11.773438	11.713135	7.997314	7.239014	14.972290	80.698853	569.908813	3761.119385	27236.942505	144983.160156	415278.694702	827626.119019	1460854.084717	2622250.752686	4053947.007080	6050666.419189	9810790.868774	16444054.837158	31322652.065063	59206760.324585	107840862.558350	200874917.218384	341850618.912231	528127265.953003	757334322.690186	999780003.569702	1239275189.396118	1470262704.887695	1632650896.648315	1808286875.906860	1885111110.037842	1890600119.218872	1924741240.401611	1905468805.449829	1818890494.574707	1861223502.069580	1841747795.359375	1664884109.053833	1648902917.284668	1690809100.461182	1567321226.345093	1445644218.235474	1583839782.099487	1553147621.337646	1112951206.962646	293004052.036133	183597887.899658	46132925.787109	9393640.654297	1837682.100464	309206.495605	50434.296753	8591.077637	1383.207397
507.000000	11.306641	11.217163	7.641479	6.910645	14.311157	77.410767	549.206665	3641.672363	26485.303101	141423.859985	406222.382812	811531.246094	1435289.848145	2580067.088745	3995050.869751	5975357.492920	9715771.916992	16338694.274292	31220847.139893	59143859.335815	107828832.486938	200807052.140381	341314071.106079	526246056.301758	752785524.119873	991034085.936523	1224926452.934570	1449156972.461304	1604705561.032471	1772674014.787598	1843419760.203491	1844551762.571655	1873828270.924805	1851498120.820068	1764259782.087524	1802459535.713501	1781090255.780396	1608046715.436035	1590670375.430176	1629256886.994385	1508564006.219971	1389525386.186646	1519742658.041382	1486925012.681274	1062571095.149902	278846256.374512	174508264.472656	43842406.987915	8943075.355225	1755100.831787	296434.902466	48579.055054	8318.240723	1346.562012
508.000000	10.858398	10.741943	7.301392	6.597046	13.679688	74.259888	529.288696	3526.275513	25756.427856	137964.017822	397404.025513	795824.649536	1410249.181152	2538616.761719	3937023.928345	5900851.174438	9620855.408325	16230590.616333	31106658.866089	59043559.731079	107726369.813232	200537459.385010	340396523.729004	523746118.047241	747342710.508667	981137686.408081	1209226573.677734	1426568755.193848	1575278452.309814	1735619559.085205	1800448289.063232	1797451124.234741	1822088845.132324	1796948429.668945	1709306838.241089	1743599994.551392	1720563225.770020	1551522407.656860	1532949525.101318	1568426789.491699	1450655658.347412	1334378074.910278	1456939554.842529	1422241839.662231	1013526977.200928	265127787.272949	165735903.754150	41646337.481812	8515207.518311	1677522.800293	284574.712646	46881.481934	8073.298462	1314.499146
509.000000	10.427979	10.287109	6.976562	6.297852	13.076294	71.240356	510.122681	3414.764526	25049.383301	134599.351074	388811.990356	780482.822510	1385690.890381	2497826.594971	3879748.110718	5826953.108765	9525682.754883	16119063.135010	30978711.056152	58903375.907349	107529611.371582	200060880.018677	339092973.625488	520626248.914917	741013144.057739	970111445.352051	1192213147.938232	1402554653.475342	1544443804.108765	1697215801.613770	1756301311.834717	1749409689.149536	1769641637.780151	1741940919.259766	1654149845.464966	1684767481.312500	1660289031.123901	1495422315.583984	1475850889.622559	1508432772.245728	1393702862.265381	1280302638.043457	1395544139.230225	1359215218.575562	965907835.103882	251873347.199951	157296293.555664	39548442.339355	8110724.343140	1605066.597046	273643.344604	45343.978516	7856.585327	1287.060547
510.000000	10.014771	9.851440	6.666138	6.012207	12.500000	68.346191	491.676636	3306.979980	24363.259399	131325.667236	380434.853638	765482.743530	1361574.959717	2457625.901245	3823109.635010	5753476.450684	9429910.920288	16003466.452515	30835718.380249	58721038.240845	107235151.157715	199372983.019531	337400043.312500	516887714.448242	733807436.968262	957980058.661865	1173928259.174805	1377175913.755859	1512280227.682617	1657559053.573853	1711086805.642456	1700541536.896973	1716607216.873047	1686597980.970947	1598907539.798340	1626084603.818604	1600389499.155151	1439856708.055542	1419483738.022217	1449387137.382324	1337810425.123169	1227397359.488159	1335667394.859863	1297959146.957397	919800003.522095	239106796.107422	149204332.406128	37552280.053955	7730275.491699	1537842.990234	263656.854858	43968.716187	7668.396362	1264.282349
511.000000	9.617920	9.434448	6.369751	5.739746	11.949219	65.571899	473.920166	3202.767700	23697.171021	128138.872070	372261.429321	750801.948120	1337862.681763	2417946.721191	3766999.405151	5680242.553101	9333213.748047	15883193.143555	30676491.648071	58494502.421265	106840054.138916	198470382.343140	335315993.598877	512534242.462158	725739512.097534	944772191.156372	1154418337.518555	1350498233.475830	1478870473.028076	1616749364.726929	1664915809.152222	1650963037.326782	1663107734.799561	1631042908.436157	1543698928.530029	1567673693.336060	1540985687.685669	1384934754.661499	1363955855.664185	1391400295.007812	1283081071.877563	1175758260.816895	1277417408.857788	1238584287.995239	875287009.146851	226851108.080688	141474303.147949	35661236.498291	7374472.049927	1475954.751953	254629.911377	42757.640015	7508.988159	1246.195435
512.000000	9.236694	9.034790	6.086304	5.479431	11.422913	62.912109	456.823853	3101.977661	23050.257996	125034.976746	364280.798462	736418.596252	1314516.781250	2378724.045898	3711313.386047	5607081.615723	9235283.217590	15757676.168518	30499942.669312	58221957.810242	106341868.072998	197350650.106750	332840729.711975	507572008.126953	716826551.539124	930520376.145203	1133734004.829773	1322591551.836670	1444301177.434509	1574890232.709778	1617902113.686951	1600792540.070190	1609266615.401550	1575399593.448486	1488643007.193909	1509656523.562256	1482197615.737793	1330764289.893066	1309373317.980896	1334580537.218994	1229615239.641968	1125478913.108032	1220899163.929382	1181197761.248047	832449415.256897	215128329.603638	134119847.625183	33878519.169373	7043885.540771	1419496.502502	246575.774597	41712.463379	7378.580322	1232.822632
513.000000	8.870605	8.652100	5.815552	5.231201	10.919983	60.361755	440.359741	3004.466003	22421.687927	122010.106323	356482.337585	722311.540466	1291501.536560	2339896.031250	3655952.958374	5533833.299927	9135830.620911	15626391.131165	30305088.671753	57901834.790833	105738633.286743	196012325.846680	329975800.913086	502009609.740845	707088933.322388	915260901.513672	1111929905.804871	1293529827.086487	1408662602.232483	1532088302.333557	1570161946.686951	1550150058.772339	1555208237.787903	1519792220.393250	1433858476.584534	1452154030.886963	1424143996.538940	1277451580.172913	1255840267.799561	1279033816.448669	1177510876.620300	1076650253.579224	1166214336.438904	1125902940.054199	791364671.805115	203959539.513611	127153942.510437	32207151.744080	6739047.007751	1368554.564697	239506.275513	40834.663269	7277.348511	1224.182434
514.000000	8.518860	8.285400	5.556763	4.993958	10.439148	57.915894	424.500366	2910.093384	21810.655151	119060.506104	348855.745911	708460.388733	1268782.891541	2301404.194458	3600825.248535	5460347.298767	9034587.653381	15488858.345947	30091056.256653	57532811.074951	105028890.369995	194454921.801025	326724393.598816	495858035.279602	696550156.456055	899033682.719177	1089064525.690063	1263390801.019836	1372048358.531189	1488453055.741211	1521813648.388855	1499156950.878784	1501057617.692322	1464344959.950562	1379463460.473572	1395286036.571655	1366941973.424072	1225101094.271790	1203458696.716003	1224863528.595337	1126863246.016907	1029360407.381592	1113461100.843994	1072799256.039734	752106971.293823	193364810.703430	120588876.304260	30649968.939453	6460446.160583	1323206.836670	233431.800964	40125.482056	7205.432556	1220.286438
515.000000	8.180786	7.934082	5.309326	4.767578	9.979614	55.569946	409.219910	2818.725708	21216.383362	116182.549438	341391.072327	694845.565979	1246328.561829	2263193.599915	3545843.435669	5386483.866333	8931307.416016	15344644.710205	29857084.874573	57113816.940613	104211685.756226	192678924.203735	323091317.918457	489130619.854675	685236754.593079	881882123.146301	1065199995.213074	1232255751.445312	1334555122.788391	1444096494.322021	1472977342.628662	1447935593.834717	1446940087.201538	1409181662.829773	1325575224.691711	1339170971.490356	1310706859.229431	1173815277.603943	1152328230.985474	1172170301.381653	1077764735.321411	983694514.901428	1062733940.866577	1021982011.062256	714747110.708557	183363173.659424	114436227.555481	29209611.693848	6208530.589417	1283522.662903	228361.277344	39585.921753	7162.930847	1221.138977
516.000000	7.855957	7.597534	5.072937	4.551331	9.540283	53.319458	394.493408	2730.234192	20638.125305	113372.743896	334078.740051	681448.371887	1224108.132812	2225213.026855	3490927.030151	5312114.298401	8825765.322693	15193365.368958	29602529.804443	56644039.376709	103286575.162659	190685790.579224	319082987.957520	481842994.237366	673178198.627441	863852962.301392	1040401883.377625	1200209233.404846	1296282343.065186	1399132813.304138	1423774602.675964	1396609058.558228	1392980973.663269	1354425554.285828	1272309898.245300	1283925604.055176	1255551879.747070	1123694330.885132	1102545922.369995	1121051788.374512	1030304671.341125	939734564.907532	1014123467.756836	973542196.975830	679352359.769470	173972581.885437	108706844.341614	27888522.682068	5983705.041931	1249562.738647	224302.156128	39216.747070	7149.900208	1226.739319
517.000000	7.543762	7.274963	4.846802	4.344788	9.120178	51.159973	380.296570	2644.494873	20075.163696	110627.737244	326909.570496	668251.034668	1202093.149841	2187415.121521	3436002.125854	5237121.365723	8717759.908386	15034685.166138	29326864.624023	56122925.116577	102253624.875244	188477943.051575	314707395.567810	474013024.646851	660406788.580811	844996112.380005	1014738978.812439	1167338809.968384	1257331936.865051	1353678069.974182	1374328113.035767	1345300781.057556	1339305278.605103	1300198930.175598	1219782197.132812	1229664771.957275	1201587921.822388	1074835993.643555	1054206044.388367	1071602469.087402	984569141.363892	897559233.871582	967716246.004028	927566323.537109	645986335.749634	165209879.289795	103410825.041443	26688942.166382	5786330.776978	1221379.011597	221260.404297	39018.479614	7166.359131	1237.080261
518.000000	7.243713	6.965820	4.630676	4.147583	8.718506	49.087463	366.606873	2561.389343	19526.812744	107944.324097	319874.806274	655236.761414	1180257.199036	2149756.532776	3381001.622192	5161399.696228	8607113.535400	14868319.876099	29029683.161011	55550182.548340	101113410.876160	186058757.693787	309974077.946838	465660744.031494	646957535.170837	825364483.773438	988283060.400391	1133734773.459473	1217807981.468567	1307849846.481934	1324761328.152771	1294134233.069946	1286037357.479675	1246622855.298706	1168105151.515625	1176501118.336609	1148923286.649109	1027335333.035156	1007399894.392761	1023913455.577393	940640820.799072	857243731.776672	923594626.828796	884136254.791992	614708885.082947	157090769.580750	98557500.434021	25612904.184814	5616724.977966	1199014.599976	219240.496216	38991.402527	7212.286438	1252.148193
519.000000	6.955200	6.669495	4.424011	3.959167	8.334167	47.098145	353.402039	2480.804077	18992.417542	105319.450134	312966.130737	642389.783142	1158575.979187	2112198.027466	3325865.416016	5084856.104309	8493672.992737	14694037.208740	28710700.912903	54925782.491028	99867015.812500	183432549.961060	304894079.093262	456808275.102234	632868031.494324	805013800.123901	961108657.952515	1099489857.996948	1177816397.707031	1261766908.213318	1275198128.969055	1243232592.598633	1233300601.060120	1193816864.770142	1117389836.891418	1124544832.988770	1097663448.806396	981284538.431519	962215601.886719	978072305.925720	898598807.642639	818859654.716492	881836589.776062	843329054.241516	585575971.994751	149629787.737610	94155417.162781	24662233.096191	5475160.248291	1182503.735657	218245.404724	39135.554016	7287.618286	1271.923157
520.000000	6.677856	6.385498	4.226379	3.779236	7.966675	45.188232	340.661255	2402.631165	18471.355591	102750.217957	306175.687683	629695.396973	1137027.364136	2074704.590393	3270540.563110	5007409.866028	8377309.988220	14511657.584167	28369755.934509	54249957.836487	98516023.823425	180604556.269287	299479905.294678	447479745.413818	618178315.291809	784002403.571228	933292803.720703	1064698944.267944	1137464628.132507	1215548858.719421	1225762478.288574	1192718415.227905	1181217119.299866	1141898669.156860	1067745109.909973	1073903399.199341	1047910821.581421	936772722.219238	918737943.491638	934162844.991882	858518464.104309	782474844.571716	842515592.713745	805216839.087708	558639574.348267	142840273.603577	90212322.578125	23838540.478821	5361864.168457	1171871.700073	218276.599426	39450.732178	7392.253357	1296.379089
521.000000	6.411072	6.113098	4.037292	3.607178	7.614990	43.354065	328.364441	2326.767456	17963.036743	100233.889832	299496.097656	617140.001160	1115591.454834	2037245.502502	3214981.406189	4928992.938354	8257921.527588	14321054.672546	28006809.182800	53523202.054199	97062513.244324	177580911.791321	293745474.819824	437701194.814331	602930722.295288	762391050.870667	904914775.579102	1029458757.468506	1096861310.562317	1169315792.206177	1176578075.908752	1142713307.088989	1129907428.465698	1090983864.110779	1019277349.457947	1024681346.789062	999764529.096558	893885727.239136	877048164.940369	892264992.801453	820471265.707703	748153256.041565	805700430.525818	769866643.831299	533947586.915588	136734347.648682	86735151.012268	23143222.389099	5277018.932068	1167134.795715	219334.042664	39936.493042	7526.046753	1325.483154
522.000000	6.154602	5.852112	3.856506	3.442932	7.278687	41.592468	316.492676	2253.115295	17466.903748	97767.892517	292920.472839	604711.127563	1094250.621338	1999794.400391	3159149.671204	4849550.122437	8135430.182068	14122155.698364	27621944.323425	52746266.570374	95509047.220520	174368624.565796	287706062.017395	427500475.617798	587169731.196106	740242701.092468	876055832.724548	993867559.375183	1056115947.988708	1123187944.591675	1127768014.473694	1093337600.355652	1079490142.347229	1041185645.207153	972090203.631042	976980011.938782	953320185.743164	852705941.285645	837223810.485291	852454600.922974	784524658.164978	715954831.289062	771455102.772949	737340293.480225	511543732.239380	131322888.943726	83730011.478271	22577456.990479	5220761.051697	1168300.313782	221416.190369	40592.151123	7688.819946	1359.198181
523.000000	5.907776	5.601685	3.683472	3.285889	6.956604	39.900024	305.027710	2181.581726	16982.432190	95349.819336	286442.429443	592397.466370	1072989.534241	1962329.315979	3103014.529419	4769039.168213	8009784.241028	13914941.505493	27215366.994507	51920157.027466	93858662.269775	170975546.021545	281378236.042236	416907145.876160	570941800.794250	717622295.640381	846798944.779846	958024835.522766	1015338575.854126	1077285344.144775	1079454437.011719	1044710032.127686	1030081668.331787	992614528.698120	926284343.191833	930897304.341553	908669683.419434	813312119.063599	799338560.061768	814803297.164001	750741922.317261	685935382.444336	739838690.567932	707694286.606995	491467479.261841	126615515.401001	81202176.840454	22142202.544678	5193181.137634	1175366.527405	224519.993591	41416.782104	7880.348022	1397.478394
524.000000	5.670349	5.361572	3.518066	3.135742	6.648438	38.273865	293.952332	2112.079468	16509.130920	92977.432556	280056.098389	580188.887512	1051795.185120	1924832.696533	3046552.627136	4687430.822144	7880957.750671	13699446.383911	26787403.535217	51046128.445068	92114854.842163	167410338.040771	274779794.450989	405952356.161316	554295199.926941	694596531.359497	817228515.197754	922030978.485352	974639427.704102	1031727462.719788	1031758197.102295	996947427.562073	981795909.122192	945378078.864014	881957222.099792	886527482.218994	865900987.041138	775779211.987000	763462074.566772	779378338.909180	719182047.407043	658146482.203003	710905242.918823	680979688.480469	473753969.867432	122620566.288208	79156074.464722	21838195.783813	5194323.753418	1188322.692078	228640.904175	42409.220886	8100.370483	1440.274109
525.000000	5.442017	5.131287	3.359863	2.992371	6.353516	36.710999	283.250244	2044.525879	16046.541931	90648.665100	273756.132874	568076.455444	1030656.896179	1887291.402832	2989748.080017	4604708.815308	7748950.435364	13475757.659058	26338499.181763	50125679.299377	90281565.933838	163682436.695862	267929691.931152	394668730.284241	537279830.793823	671233627.521423	787430099.888428	885986968.268066	934128600.231506	986632868.598511	984798522.624084	950164388.098389	934743970.864868	899580642.639709	839202845.684509	843960935.720520	825097938.782104	740178206.190430	729659849.562012	746242475.399109	689899612.938110	632635362.720886	684703672.736206	657242034.466797	458433953.472412	119345087.080872	77595278.364929	21665950.656494	5224187.342834	1207149.063416	233772.879700	43568.066895	8348.589050	1487.528198
526.000000	5.222229	4.910400	3.208313	2.855225	6.071106	35.208557	272.906006	1978.843140	15594.239807	88361.620728	267537.714050	556052.437805	1009566.319214	1849696.688416	2932592.434570	4520869.793823	7613787.506226	13244015.043945	25869215.739441	49160544.549316	88363163.820374	159802012.807373	260847964.445618	383090240.406555	519947046.324158	647603087.498840	757490122.004639	849994050.821411	893915718.727600	942118881.947571	938692684.012573	904472985.605103	889033878.429260	855323092.164612	798111547.012207	803283979.195679	786340071.475891	706575969.096985	697993077.717712	715453819.226501	662944679.357056	609444823.019165	661277662.725403	636521243.893188	445533729.795288	116794816.652832	76522502.861084	21625757.448120	5282724.230896	1231816.924622	239908.395813	44891.684937	8624.663757	1539.179504
527.000000	5.010681	4.698486	3.063293	2.723999	5.800598	33.763855	262.904724	1914.958801	15151.832214	86114.574585	261396.554260	544110.309937	988517.423218	1812044.158081	2875084.595398	4435923.191101	7475519.354370	13004409.759460	25380228.742065	48152687.638245	86364424.982361	155779929.488220	253555649.093994	371252077.021362	502349462.251648	623775455.961975	727495583.836914	814153415.707275	854109603.958862	898301233.893677	893555667.954895	859982463.267578	844770298.576172	812702575.897827	758769771.976074	764578652.826660	749702431.600769	675035104.882507	668518520.282837	687065727.322754	638362687.780640	588613145.068604	640665581.330688	618851544.525330	435075099.898987	114974176.850220	75939597.765015	21717682.286072	5369840.699524	1262288.633728	247038.451660	46378.205017	8928.218018	1595.158630
528.000000	4.807251	4.495300	2.924622	2.598694	5.541748	32.374878	253.233093	1852.805054	14718.959473	83905.972534	255328.897644	532244.751892	967506.471619	1774333.706604	2817230.719910	4349891.042786	7334221.131958	12757183.424866	24872324.110779	47104291.507446	84290513.305664	151627696.845764	246074700.008423	359190514.296326	484540764.582825	599822072.441162	697533776.773926	778565873.934387	814817941.477661	855293730.203369	849499857.425842	816798944.012573	802054271.715881	771812278.905579	721259873.624146	727922534.067810	715255412.233887	645613819.139160	641288387.851135	661126691.667236	616194368.961304	570174018.723145	622900408.901306	604261407.807007	427075325.608521	113886264.447754	75847545.090393	21941567.023499	5485397.138245	1298517.678894	255152.587830	48025.528625	9258.839844	1655.391541
529.000000	4.611298	4.300232	2.791870	2.478851	5.293732	31.038696	243.877533	1792.318420	14295.293030	81734.429138	249331.517761	520451.640747	946531.987152	1736569.436493	2759044.078308	4262807.743500	7189992.221344	12502626.722687	24346394.325104	46017748.657715	82146957.640717	147357424.028320	238427900.614624	346942771.291351	466575513.159637	575814822.114777	667691990.295105	743331536.992065	776146954.370789	813207920.544861	806634718.954437	775025147.245850	760982952.946960	732741192.915405	685659916.208344	693388559.329376	683064596.350311	618365793.037018	616350230.672546	637680239.951782	596475661.681824	554156475.647827	608009674.214600	592773494.990479	421547097.371765	113532845.520569	76246457.308228	22297029.503296	5629208.267151	1340448.748352	264238.900360	49831.328888	9616.076477	1719.800598
530.000000	4.422760	4.113129	2.664825	2.364197	5.056183	29.753448	234.826172	1733.440338	13880.536072	79598.726044	243401.713898	508728.036499	925594.708221	1698759.557831	2700544.883118	4174719.750488	7042955.597260	12241077.847656	23803434.127045	44895650.306152	79939627.821899	142981768.816010	230638772.611755	334546869.582397	448508942.035553	551825884.693329	638057220.966095	708549498.102753	738201080.442749	772152774.294769	765066497.994354	734760114.662537	721649363.039520	695573896.705170	652043489.428741	661044856.314758	653190610.816193	593340067.253845	593746838.744751	616764846.399719	579237640.735840	540584832.376251	596015401.485168	584404614.244934	418498510.627930	113914352.224243	77135577.134705	22783464.204529	5801043.433746	1388017.819061	274284.057495	51793.056152	9999.442535	1788.298370
531.000000	4.241272	3.933624	2.543182	2.254547	4.828583	28.516846	226.067291	1676.116608	13474.422241	77497.808533	237537.303680	497072.163055	904697.533020	1660916.268036	2641760.086212	4085685.230225	6893257.081665	11972920.741943	23244535.773743	43740774.681885	77674709.242767	138513884.959106	222731482.025574	322041487.829346	430396757.389465	527927482.271240	608715882.400543	674317516.703247	701082654.808136	732234363.826599	724897923.240601	696098945.857361	684142149.998596	660390347.363342	620479533.305145	630954587.394440	625688991.396881	570580935.921417	573516151.886108	598413852.920013	564506454.641510	529478642.596985	586934067.957123	579165688.840027	417933050.725128	115029882.008850	78513278.869812	23400043.263367	6000626.980011	1441152.249359	285273.319458	53907.939087	10408.413452	1860.796021
532.000000	4.066528	3.761353	2.426758	2.149719	4.610596	27.326935	217.590149	1620.297455	13076.714752	75430.782410	231736.614044	485483.382599	883845.454315	1623055.613861	2582723.145325	3995773.654449	6741064.498016	11698583.128479	22670883.861816	42556074.513184	75358676.099182	133967367.483429	214730742.712524	309465813.844879	412294933.718201	504191627.029114	579753517.159332	640731707.163116	664891598.863190	693555556.204132	686227920.716858	659132544.441833	648545361.819641	627265682.942688	591032174.100952	603175804.379700	600610059.084503	550127850.821625	555691179.988190	582655400.764069	552303273.213593	520852658.776306	580776572.162323	577061736.451080	419849586.417267	116877199.244904	80377071.261963	24145717.880310	6227638.691345	1499770.893433	297190.560730	56172.990601	10842.432983	1937.197540
533.000000	3.898285	3.596069	2.315308	2.049408	4.401703	26.181793	209.384644	1565.937012	12687.205597	73396.909149	225998.469116	473962.165283	863045.483856	1585197.334991	2523473.761139	3905065.343872	6586566.725494	11418534.348938	22083749.745117	41344663.760376	72998263.411774	129356196.186310	206661717.693817	296859394.725952	394259509.048370	480689869.662842	551254511.542267	607886232.725952	629725116.575409	656215714.174164	649151338.429382	623947375.345581	614938231.016418	596270036.986053	563760571.682983	577761315.024597	577998808.017090	532015336.034943	540299933.608368	569512372.817322	542644245.095398	514716803.182312	577548212.906677	578091859.638275	424242371.947052	119452739.282166	82723601.920746	25019220.091553	6481714.301239	1563784.224243	310018.294495	58585.013062	11300.909302	2017.401917
534.000000	3.736359	3.437408	2.208649	1.953491	4.201538	25.079712	201.441315	1512.993713	12305.714417	71395.601074	220322.176392	462510.053070	842306.567657	1547364.691376	2464057.586212	3813650.964417	6429972.660522	11133283.016907	21484485.571899	40109803.652008	70600437.947144	124694677.555664	198549918.713440	284261985.618958	376346379.916260	457493049.419006	523301814.222931	575873005.649170	595677399.015991	620310407.325500	613758682.350861	590625233.948853	583394971.476654	567468365.387360	538718778.684479	554758561.568817	557894805.240540	516272913.228760	527365365.050323	559002346.651611	535540465.340271	511076148.373383	577248679.024109	582249247.502472	431101057.722870	122751614.913574	85548663.244690	26019064.921417	6762446.080353	1633094.468445	323737.693848	61140.597687	11783.216736	2101.302979
535.000000	3.580475	3.285248	2.106537	1.861725	4.009766	24.019012	193.751404	1461.429474	11932.087250	69426.415497	214707.510010	451129.618652	821639.491730	1509584.273804	2404525.906830	3721630.976074	6271510.088043	10843374.497070	20874517.966553	38854888.084839	68172368.160950	119997385.351105	190421104.416565	271713397.694916	358611096.862518	434671046.606049	495976659.663757	544781394.494965	562839338.032379	585931134.254547	580135864.470276	559243027.661469	553984588.161102	540920286.012909	515955611.802887	534209511.594177	540332102.533386	502925037.745758	516905320.058655	551137558.426849	530997953.103607	509930907.184570	579872049.917786	589521188.531311	440410709.552399	126767625.246979	88847199.864990	27143552.899841	7069383.492340	1707595.759705	338328.626526	63836.135742	12288.697906	2188.790710
536.000000	3.430389	3.139252	2.008850	1.774017	3.826019	22.998016	186.306610	1411.210083	11566.195435	67489.048370	209154.692139	439824.419342	801056.779510	1471885.799500	2344935.299469	3629115.038269	6111424.468903	10549388.221008	20255341.384827	37583428.451630	65721393.290649	115279100.091675	182301177.553162	259253345.912872	341108661.188171	412292538.445282	469358297.231323	514697939.503998	531298249.928680	553165056.544006	548363963.608826	529872570.532471	526770700.137543	516679931.477600	495514535.541534	516150561.451508	525339160.495575	491991045.630402	508932500.223358	545924877.721649	529017639.492645	511276432.235748	585406806.888672	599889094.597565	452151836.416473	131493266.961517	92613317.600037	28390772.942810	7402033.912323	1787174.295807	353769.677795	66667.819305	12816.662689	2279.749512
