# MgF2 (Magnesium Fluoride) optical constants
# Source: Rodriguez-de Marcos et al. from refractiveindex.info
# Wavelength range: 30-2000 nm (converted from micrometers)
# Format: wavelength(nm)  n  k
#
# wl(nm)	n	k
523.9	1.423452	0.000654
526.2	1.423389	0.000651
528.5	1.423326	0.000648
530.8	1.423263	0.000645
533.1	1.423201	0.000643
535.5	1.423141	0.000640
537.8	1.423080	0.000637
540.2	1.423020	0.000634
542.6	1.422961	0.000631
544.9	1.422902	0.000628
547.3	1.422843	0.000625
549.7	1.422785	0.000622
552.2	1.422727	0.000620
554.6	1.422671	0.000617
557.0	1.422615	0.000614
559.5	1.422559	0.000611
561.9	1.422504	0.000609
564.4	1.422449	0.000606
566.9	1.422394	0.000603
569.3	1.422340	0.000601
571.8	1.422287	0.000598
574.4	1.422235	0.000596
576.9	1.422182	0.000593
579.4	1.422130	0.000590
581.9	1.422079	0.000587
584.5	1.422028	0.000585
587.1	1.421977	0.000583
589.7	1.421927	0.000580
592.2	1.421878	0.000577
594.8	1.421829	0.000575
597.5	1.421780	0.000572
600.1	1.421732	0.000569
602.7	1.421684	0.000567
605.4	1.421636	0.000564
608.0	1.421590	0.000562
610.7	1.421543	0.000560
613.4	1.421497	0.000557
616.0	1.421452	0.000555
618.8	1.421406	0.000552
621.5	1.421361	0.000549
624.2	1.421317	0.000547
626.9	1.421273	0.000545
629.7	1.421229	0.000543
632.5	1.421186	0.000540
635.2	1.421143	0.000538
638.0	1.421101	0.000535
640.8	1.421059	0.000533
643.6	1.421017	0.000530
646.5	1.420975	0.000528
649.3	1.420935	0.000526
652.2	1.420894	0.000524
655.0	1.420854	0.000521
657.9	1.420814	0.000519
660.8	1.420775	0.000516
663.7	1.420736	0.000514
666.6	1.420697	0.000512
669.5	1.420658	0.000510
672.5	1.420620	0.000508
675.4	1.420583	0.000505
678.4	1.420545	0.000503
681.4	1.420508	0.000501
684.3	1.420471	0.000498
687.3	1.420435	0.000496
690.4	1.420398	0.000494
693.4	1.420363	0.000492
696.4	1.420328	0.000490
699.5	1.420293	0.000488
702.6	1.420258	0.000486
705.7	1.420223	0.000483
708.8	1.420189	0.000481
711.9	1.420155	0.000479
715.0	1.420121	0.000477
718.1	1.420088	0.000475
721.3	1.420055	0.000473
724.4	1.420023	0.000471
727.6	1.419990	0.000469
730.8	1.419958	0.000466
734.0	1.419926	0.000464
737.3	1.419895	0.000462
740.5	1.419863	0.000460
743.7	1.419832	0.000459
747.0	1.419802	0.000457
750.3	1.419772	0.000455
753.6	1.419742	0.000452
756.9	1.419712	0.000450
760.2	1.419682	0.000448
763.5	1.419653	0.000446
766.9	1.419623	0.000444
770.3	1.419594	0.000443
773.6	1.419566	0.000441
777.0	1.419538	0.000439
780.5	1.419510	0.000437
783.9	1.419482	0.000435
787.3	1.419454	0.000433
790.8	1.419427	0.000431
794.2	1.419400	0.000429
797.7	1.419373	0.000428
801.2	1.419347	0.000426
804.8	1.419320	0.000424
808.3	1.419294	0.000422
811.8	1.419268	0.000420
815.4	1.419243	0.000418
819.0	1.419217	0.000416
822.6	1.419192	0.000414
826.2	1.419167	0.000412
829.8	1.419142	0.000411
833.5	1.419118	0.000409
837.1	1.419094	0.000407
840.8	1.419070	0.000405
844.5	1.419046	0.000403
848.2	1.419022	0.000401
851.9	1.418998	0.000400
855.6	1.418975	0.000398
859.4	1.418952	0.000396
863.2	1.418929	0.000395
866.9	1.418907	0.000393
870.8	1.418884	0.000391
874.6	1.418862	0.000389
878.4	1.418840	0.000388
882.3	1.418818	0.000386
886.2	1.418796	0.000384
890.1	1.418775	0.000382
894.0	1.418753	0.000381
897.9	1.418732	0.000380
901.8	1.418712	0.000378
905.8	1.418691	0.000376
909.8	1.418671	0.000374
913.8	1.418650	0.000373
917.8	1.418630	0.000371
921.8	1.418610	0.000369
925.8	1.418590	0.000367
929.9	1.418570	0.000366
934.0	1.418551	0.000365
938.1	1.418532	0.000363
942.2	1.418513	0.000361
946.3	1.418494	0.000360
950.5	1.418475	0.000358
954.7	1.418457	0.000356
958.9	1.418438	0.000355
963.1	1.418420	0.000353
967.3	1.418401	0.000351
971.5	1.418383	0.000351
975.8	1.418366	0.000349
980.1	1.418348	0.000347
984.4	1.418331	0.000346
988.7	1.418314	0.000344
993.1	1.418296	0.000343
997.4	1.418279	0.000341
1001.8	1.418262	0.000339
1006.2	1.418246	0.000338
1010.6	1.418229	0.000336
1015.0	1.418212	0.000336
1019.5	1.418196	0.000334
1024.0	1.418180	0.000333
1028.5	1.418164	0.000331
1033.0	1.418149	0.000329
1037.5	1.418133	0.000328
1042.1	1.418117	0.000326
1046.7	1.418102	0.000325
1051.2	1.418086	0.000323
1055.9	1.418071	0.000322
1060.5	1.418056	0.000321
1065.2	1.418041	0.000320
1069.8	1.418027	0.000318
1074.5	1.418012	0.000317
1079.2	1.417998	0.000315
1084.0	1.417983	0.000314
1088.7	1.417969	0.000312
1093.5	1.417955	0.000311
1098.3	1.417941	0.000309
1103.1	1.417927	0.000308
1108.0	1.417913	0.000306
1112.8	1.417899	0.000306
1117.7	1.417886	0.000305
1122.6	1.417872	0.000303
1127.6	1.417859	0.000302
1132.5	1.417846	0.000300
1137.5	1.417833	0.000299
1142.5	1.417820	0.000298
1147.5	1.417807	0.000296
1152.5	1.417795	0.000295
1157.6	1.417782	0.000293
1162.7	1.417769	0.000292
1167.8	1.417757	0.000292
1172.9	1.417745	0.000290
1178.1	1.417733	0.000289
1183.2	1.417721	0.000288
1188.4	1.417709	0.000286
1193.6	1.417697	0.000285
1198.9	1.417685	0.000284
1204.1	1.417674	0.000282
1209.4	1.417662	0.000281
1214.7	1.417650	0.000280
1220.1	1.417639	0.000278
1225.4	1.417628	0.000278
1230.8	1.417617	0.000277
1236.2	1.417606	0.000275
1241.6	1.417595	0.000274
1247.1	1.417584	0.000273
1252.6	1.417574	0.000271
1258.1	1.417563	0.000270
1263.6	1.417552	0.000269
1269.1	1.417542	0.000268
1274.7	1.417531	0.000266
1280.3	1.417521	0.000265
1285.9	1.417511	0.000264
1291.6	1.417500	0.000263
1297.2	1.417490	0.000262
1302.9	1.417481	0.000261
1308.6	1.417471	0.000260
1314.4	1.417461	0.000259
1320.2	1.417452	0.000258
1326.0	1.417442	0.000256
1331.8	1.417433	0.000255
1337.6	1.417423	0.000254
1343.5	1.417414	0.000253
1349.4	1.417405	0.000252
1355.3	1.417395	0.000250
1361.3	1.417386	0.000249
1367.2	1.417377	0.000249
1373.2	1.417368	0.000248
1379.3	1.417360	0.000247
1385.3	1.417351	0.000246
1391.4	1.417342	0.000244
1397.5	1.417334	0.000243
1403.7	1.417325	0.000242
1409.8	1.417317	0.000241
1416.0	1.417308	0.000240
1422.2	1.417300	0.000239
1428.5	1.417292	0.000238
1434.7	1.417283	0.000236
1441.0	1.417275	0.000235
1447.4	1.417267	0.000235
1453.7	1.417259	0.000234
1460.1	1.417251	0.000233
1466.5	1.417244	0.000232
1472.9	1.417236	0.000231
1479.4	1.417228	0.000230
1485.9	1.417221	0.000229
1492.4	1.417213	0.000228
1499.0	1.417206	0.000227
1505.5	1.417198	0.000225
1512.2	1.417191	0.000224
1518.8	1.417184	0.000223
1525.5	1.417176	0.000222
1532.2	1.417169	0.000221
1538.9	1.417162	0.000221
1545.6	1.417155	0.000220
1552.4	1.417148	0.000219
1559.3	1.417141	0.000218
1566.1	1.417134	0.000217
1573.0	1.417128	0.000216
1579.9	1.417121	0.000215
1586.8	1.417114	0.000214
1593.8	1.417108	0.000213
1600.8	1.417101	0.000212
1607.8	1.417095	0.000211
1614.8	1.417088	0.000210
1621.9	1.417081	0.000209
1629.1	1.417075	0.000208
1636.2	1.417069	0.000208
1643.4	1.417063	0.000207
1650.6	1.417057	0.000206
1657.9	1.417051	0.000205
1665.1	1.417045	0.000204
